account_id,queue,status,month
59399,PAYING,PAY PROP,2025-01-01
31933,LEGAL,LEG_TIT,2025-01-01
45548,INSOLVENCY,INS4,2025-01-01
27497,INSOLVENCY,INS4,2025-01-01
86646,COLLECTIONS,CANCEL4,2025-01-01
21399,SETTLED,SETTLED,2025-01-01
95599,OTHER,ARCHIVED,2025-01-01
37781,COLLECTIONS,PAY OVER,2025-01-01
26514,TRACE,GONEAWAY,2025-01-01
11352,LEGAL,LEG VERIF 1,2025-01-01
44060,OTHER,ARCHIVED,2025-01-01
29623,COLLECTIONS,PAY OVER,2025-01-01
19413,COLLECTIONS,CASSIST2,2025-01-01
95232,OTHER,ARCHIVED,2025-01-01
38621,COLLECTIONS,TELSOLUTIONS1,2025-01-01
92669,LEGAL,LEG VERIF 1,2025-01-01
13416,LEGAL,LEG_NOT,2025-01-01
32283,TRACE,GONEAWAY,2025-01-01
88716,TRACE,GONEAWAY,2025-01-01
84845,PAYING,PAY CURR,2025-01-01
47984,PAYING,PAY PROP,2025-01-01
82269,INSOLVENCY,INS4,2025-01-01
60048,COLLECTIONS,TELSOLUTIONS4,2025-01-01
65773,INSOLVENCY,INSP,2025-01-01
29600,SETTLED,SETTLED,2025-01-01
80893,PAYING,PAY PROP,2025-01-01
34083,INSOLVENCY,INS1,2025-01-01
51089,PAYING,PAY CURR,2025-01-01
74104,TRACE,GONEAWAY,2025-01-01
35861,TRACE,GONEAWAY,2025-01-01
69313,COLLECTIONS,CANCEL4,2025-01-01
72758,COLLECTIONS,PAY OVER,2025-01-01
78987,INSOLVENCY,INS3,2025-01-01
95948,LEGAL,LEG_TIT,2025-01-01
97132,LEGAL,LEG_TIT,2025-01-01
82735,INSOLVENCY,INS4,2025-01-01
87394,TRACE,GONEAWAY,2025-01-01
62377,SETTLED,SETTLED,2025-01-01
66755,TRACE,GONEAWAY,2025-01-01
68436,LEGAL,LEG_NOT,2025-01-01
45571,OTHER,ARCHIVED,2025-01-01
91331,TRACE,GONEAWAY,2025-01-01
85557,TRACE,GONEAWAY,2025-01-01
12247,INSOLVENCY,INS1,2025-01-01
29593,OTHER,ARCHIVED,2025-01-01
48354,TRACE,GONEAWAY,2025-01-01
30531,TRACE,GONEAWAY,2025-01-01
58120,PAYING,PAY CURR,2025-01-01
67687,COLLECTIONS,PAY OVER,2025-01-01
98909,TRACE,GONEAWAY,2025-01-01
20457,PAYING,PAY PROP,2025-01-01
99999,LEGAL,LEG_NOT,2025-01-01
26686,INSOLVENCY,INS3,2025-02-01
48388,TRACE,GONEAWAY,2025-02-01
81634,COLLECTIONS,CASSIST2,2025-02-01
39776,COLLECTIONS,PRIME_D,2025-02-01
70437,LEGAL,LEG VERIF 2,2025-02-01
25635,SETTLED,SETTLED,2025-02-01
72278,LEGAL,HOLD FO,2025-02-01
43314,SETTLED,SETTLED,2025-02-01
77262,PAYING,PAY CURR,2025-02-01
68484,COLLECTIONS,TELSOLUTIONS4,2025-02-01
54341,LEGAL,HOLD FO,2025-02-01
25733,LEGAL,LEG_NOT,2025-02-01
83776,COLLECTIONS,PRIME_D,2025-02-01
10506,OTHER,ARCHIVED,2025-02-01
54275,SETTLED,SETTLED,2025-02-01
78353,LEGAL,LEG VERIF 1,2025-02-01
91558,SETTLED,SETTLED,2025-02-01
85922,COLLECTIONS,PAY OVER,2025-02-01
44476,OTHER,ARCHIVED,2025-02-01
15757,INSOLVENCY,INS1,2025-02-01
55044,TRACE,GONEAWAY,2025-02-01
26918,INSOLVENCY,INS4,2025-02-01
11916,LEGAL,LEG VERIF 2,2025-02-01
91710,PAYING,PAY PROP,2025-02-01
15004,INSOLVENCY,INS4,2025-02-01
40659,LEGAL,LEG VERIF 1,2025-02-01
98254,PAYING,PAY CURR,2025-02-01
43882,INSOLVENCY,INS4,2025-02-01
54718,TRACE,GONEAWAY,2025-02-01
61582,OTHER,ARCHIVED,2025-02-01
60011,PAYING,PAY PROP,2025-02-01
94400,SETTLED,SETTLED,2025-02-01
92221,TRACE,GONEAWAY,2025-02-01
46992,OTHER,ARCHIVED,2025-02-01
91142,PAYING,PAY PROP,2025-02-01
46155,LEGAL,HOLD FO,2025-02-01
88654,OTHER,ARCHIVED,2025-02-01
19372,TRACE,GONEAWAY,2025-02-01
58984,PAYING,PAY PROP,2025-02-01
49823,INSOLVENCY,INS3,2025-02-01
54296,TRACE,GONEAWAY,2025-02-01
44286,LEGAL,LEG VERIF 2,2025-02-01
11449,LEGAL,LEG_TIT,2025-02-01
33347,PAYING,PAY PROP,2025-02-01
19523,TRACE,GONEAWAY,2025-02-01
44502,TRACE,GONEAWAY,2025-02-01
89313,SETTLED,SETTLED,2025-02-01
19675,COLLECTIONS,TELSOLUTIONS4,2025-02-01
83943,SETTLED,SETTLED,2025-02-01
68861,PAYING,PAY PROP,2025-02-01
53017,TRACE,GONEAWAY,2025-02-01
55992,OTHER,ARCHIVED,2025-02-01
53016,OTHER,ARCHIVED,2025-02-01
10474,COLLECTIONS,TELSOLUTIONS1,2025-02-01
95274,PAYING,PAY PROP,2025-02-01
47933,COLLECTIONS,CANCEL2,2025-02-01
19099,LEGAL,LEG VERIF 1,2025-02-01
39629,SETTLED,SETTLED,2025-02-01
28442,COLLECTIONS,CASSIST2,2025-02-01
95324,COLLECTIONS,TELSOLUTIONS4,2025-02-01
98172,OTHER,ARCHIVED,2025-02-01
27789,INSOLVENCY,INS3,2025-02-01
59344,OTHER,ARCHIVED,2025-02-01
31233,LEGAL,HOLD FO,2025-02-01
42494,PAYING,PAY CURR,2025-02-01
93257,OTHER,ARCHIVED,2025-02-01
28382,SETTLED,SETTLED,2025-02-01
91658,COLLECTIONS,TELSOLUTIONS4,2025-02-01
69791,PAYING,PAY CURR,2025-02-01
41546,TRACE,GONEAWAY,2025-02-01
65559,COLLECTIONS,PRIME,2025-02-01
13787,LEGAL,LEG VERIF 1,2025-02-01
83652,INSOLVENCY,INS4,2025-02-01
71125,COLLECTIONS,TELSOLUTIONS4,2025-02-01
35227,LEGAL,HOLD FO,2025-02-01
17413,OTHER,ARCHIVED,2025-02-01
38921,PAYING,PAY PROP,2025-02-01
95230,OTHER,ARCHIVED,2025-02-01
13861,LEGAL,LEG_TIT,2025-02-01
21707,INSOLVENCY,INS4,2025-02-01
13206,OTHER,ARCHIVED,2025-02-01
15248,LEGAL,LEG VERIF 1,2025-02-01
95291,OTHER,ARCHIVED,2025-02-01
84640,COLLECTIONS,TELSOLUTIONS1,2025-02-01
95157,OTHER,ARCHIVED,2025-02-01
79792,PAYING,PAY CURR,2025-02-01
98794,OTHER,ARCHIVED,2025-02-01
90869,COLLECTIONS,PRIME_D,2025-02-01
39313,INSOLVENCY,INSP,2025-02-01
21453,PAYING,PAY CURR,2025-02-01
60001,TRACE,GONEAWAY,2025-02-01
77917,COLLECTIONS,CASSIST2,2025-02-01
63848,COLLECTIONS,TELSOLUTIONS1,2025-02-01
55047,TRACE,GONEAWAY,2025-02-01
58434,LEGAL,HOLD FO,2025-02-01
99694,SETTLED,SETTLED,2025-02-01
77521,COLLECTIONS,CANCEL2,2025-02-01
42247,TRACE,GONEAWAY,2025-02-01
50973,OTHER,ARCHIVED,2025-02-01
91099,PAYING,PAY PROP,2025-02-01
61934,COLLECTIONS,CANCEL2,2025-02-01
16077,SETTLED,SETTLED,2025-02-01
46986,OTHER,ARCHIVED,2025-02-01
57074,INSOLVENCY,INS1,2025-02-01
66138,INSOLVENCY,INSP,2025-02-01
13883,LEGAL,HOLD FO,2025-02-01
62345,COLLECTIONS,CASSIST2,2025-02-01
94956,INSOLVENCY,INS2,2025-02-01
29836,OTHER,ARCHIVED,2025-02-01
13057,INSOLVENCY,INS2,2025-02-01
18486,PAYING,PAY CURR,2025-02-01
13664,INSOLVENCY,INS3,2025-02-01
63538,TRACE,GONEAWAY,2025-02-01
34223,TRACE,GONEAWAY,2025-02-01
39966,LEGAL,HOLD FO,2025-02-01
46662,PAYING,PAY PROP,2025-02-01
14671,SETTLED,SETTLED,2025-02-01
32998,TRACE,GONEAWAY,2025-02-01
91678,SETTLED,SETTLED,2025-02-01
94751,INSOLVENCY,INS4,2025-02-01
39643,INSOLVENCY,INS4,2025-02-01
97918,OTHER,ARCHIVED,2025-02-01
33057,PAYING,PAY PROP,2025-02-01
14567,SETTLED,SETTLED,2025-02-01
25726,INSOLVENCY,INS2,2025-02-01
74670,COLLECTIONS,PAY OVER,2025-02-01
11254,INSOLVENCY,INS4,2025-02-01
18838,TRACE,GONEAWAY,2025-02-01
93774,SETTLED,SETTLED,2025-02-01
64136,TRACE,GONEAWAY,2025-02-01
70219,INSOLVENCY,INS4,2025-02-01
45153,SETTLED,SETTLED,2025-02-01
85441,OTHER,ARCHIVED,2025-02-01
21489,PAYING,PAY CURR,2025-02-01
94714,INSOLVENCY,INS2,2025-02-01
72340,INSOLVENCY,INSP,2025-02-01
59940,TRACE,GONEAWAY,2025-02-01
66216,PAYING,PAY PROP,2025-02-01
60840,SETTLED,SETTLED,2025-02-01
75723,COLLECTIONS,PAY OVER,2025-02-01
40540,COLLECTIONS,PRIME_D,2025-02-01
52087,TRACE,GONEAWAY,2025-02-01
73732,OTHER,ARCHIVED,2025-02-01
47543,OTHER,ARCHIVED,2025-02-01
13989,SETTLED,SETTLED,2025-02-01
86013,LEGAL,LEG_NOT,2025-02-01
21698,COLLECTIONS,TELSOLUTIONS1,2025-02-01
57417,TRACE,GONEAWAY,2025-02-01
23382,LEGAL,LEG VERIF 1,2025-02-01
46494,TRACE,GONEAWAY,2025-02-01
70629,TRACE,GONEAWAY,2025-02-01
93496,COLLECTIONS,CANCEL2,2025-02-01
86086,LEGAL,HOLD FO,2025-02-01
17821,SETTLED,SETTLED,2025-02-01
27543,LEGAL,LEG_NOT,2025-02-01
89176,SETTLED,SETTLED,2025-02-01
13124,INSOLVENCY,INS3,2025-02-01
22367,LEGAL,LEG_NOT,2025-02-01
74428,COLLECTIONS,CASSIST2,2025-02-01
47450,OTHER,ARCHIVED,2025-02-01
68126,COLLECTIONS,CANCEL4,2025-02-01
37988,SETTLED,SETTLED,2025-02-01
97661,TRACE,GONEAWAY,2025-02-01
87813,COLLECTIONS,PAY OVER,2025-02-01
78078,SETTLED,SETTLED,2025-02-01
47103,OTHER,ARCHIVED,2025-02-01
37628,TRACE,GONEAWAY,2025-02-01
31658,LEGAL,HOLD FO,2025-02-01
88060,OTHER,ARCHIVED,2025-02-01
25000,TRACE,GONEAWAY,2025-02-01
31172,LEGAL,LEG VERIF 2,2025-02-01
64246,PAYING,PAY PROP,2025-02-01
91435,TRACE,GONEAWAY,2025-02-01
21415,OTHER,ARCHIVED,2025-02-01
52697,SETTLED,SETTLED,2025-02-01
75042,OTHER,ARCHIVED,2025-02-01
84256,PAYING,PAY PROP,2025-02-01
20507,PAYING,PAY PROP,2025-02-01
34108,COLLECTIONS,CANCEL2,2025-02-01
45495,SETTLED,SETTLED,2025-02-01
22047,OTHER,ARCHIVED,2025-02-01
91712,OTHER,ARCHIVED,2025-02-01
77145,PAYING,PAY PROP,2025-02-01
57663,PAYING,PAY CURR,2025-02-01
30496,LEGAL,LEG_TIT,2025-02-01
99755,PAYING,PAY PROP,2025-02-01
67443,COLLECTIONS,PAY OVER,2025-02-01
39175,COLLECTIONS,CANCEL4,2025-02-01
52219,COLLECTIONS,CANCEL4,2025-02-01
77395,PAYING,PAY CURR,2025-02-01
91001,INSOLVENCY,INS4,2025-02-01
47857,LEGAL,HOLD FO,2025-02-01
82789,COLLECTIONS,PAY OVER,2025-02-01
67303,INSOLVENCY,INS1,2025-02-01
31527,COLLECTIONS,PAY OVER,2025-02-01
67701,TRACE,GONEAWAY,2025-02-01
27800,OTHER,ARCHIVED,2025-02-01
71914,INSOLVENCY,INSP,2025-02-01
93809,COLLECTIONS,CANCEL4,2025-02-01
55200,SETTLED,SETTLED,2025-02-01
27620,TRACE,GONEAWAY,2025-02-01
43108,OTHER,ARCHIVED,2025-02-01
79521,TRACE,GONEAWAY,2025-02-01
59505,INSOLVENCY,INS1,2025-02-01
32832,COLLECTIONS,CASSIST2,2025-02-01
45539,SETTLED,SETTLED,2025-02-01
64713,OTHER,ARCHIVED,2025-02-01
35504,LEGAL,LEG VERIF 2,2025-02-01
24815,INSOLVENCY,INS4,2025-02-01
19986,LEGAL,HOLD FO,2025-02-01
85173,LEGAL,HOLD FO,2025-02-01
66463,PAYING,PAY CURR,2025-02-01
92889,TRACE,GONEAWAY,2025-02-01
97280,COLLECTIONS,TELSOLUTIONS4,2025-02-01
40198,PAYING,PAY CURR,2025-02-01
71048,TRACE,GONEAWAY,2025-02-01
96772,LEGAL,LEG_TIT,2025-02-01
62106,TRACE,GONEAWAY,2025-02-01
38899,COLLECTIONS,PRIME,2025-02-01
56961,COLLECTIONS,CANCEL2,2025-02-01
89612,INSOLVENCY,INS1,2025-02-01
52609,COLLECTIONS,PRIME_D,2025-02-01
78528,PAYING,PAY CURR,2025-02-01
88706,COLLECTIONS,PRIME,2025-02-01
28504,OTHER,ARCHIVED,2025-02-01
11356,LEGAL,HOLD FO,2025-02-01
47808,SETTLED,SETTLED,2025-02-01
14961,SETTLED,SETTLED,2025-02-01
76500,COLLECTIONS,CASSIST2,2025-02-01
66106,PAYING,PAY CURR,2025-02-01
64070,LEGAL,HOLD FO,2025-02-01
24213,COLLECTIONS,CANCEL4,2025-02-01
36291,COLLECTIONS,PAY OVER,2025-02-01
34629,OTHER,ARCHIVED,2025-02-01
41740,OTHER,ARCHIVED,2025-02-01
84211,INSOLVENCY,INS2,2025-02-01
61279,INSOLVENCY,INS2,2025-02-01
82526,LEGAL,LEG_TIT,2025-02-01
81029,COLLECTIONS,CASSIST2,2025-02-01
16402,COLLECTIONS,CANCEL4,2025-02-01
17880,TRACE,GONEAWAY,2025-02-01
87432,TRACE,GONEAWAY,2025-02-01
55886,COLLECTIONS,CASSIST2,2025-02-01
61550,SETTLED,SETTLED,2025-02-01
62692,INSOLVENCY,INSP,2025-02-01
51596,OTHER,ARCHIVED,2025-02-01
94706,TRACE,GONEAWAY,2025-02-01
58892,LEGAL,LEG VERIF 2,2025-02-01
45393,OTHER,ARCHIVED,2025-02-01
74699,COLLECTIONS,CANCEL2,2025-02-01
65864,INSOLVENCY,INS1,2025-02-01
74894,INSOLVENCY,INSP,2025-02-01
90467,PAYING,PAY PROP,2025-02-01
86693,LEGAL,HOLD FO,2025-02-01
67504,SETTLED,SETTLED,2025-02-01
32252,SETTLED,SETTLED,2025-02-01
16628,COLLECTIONS,CANCEL2,2025-02-01
31903,LEGAL,LEG VERIF 2,2025-02-01
20233,COLLECTIONS,CANCEL2,2025-02-01
27223,TRACE,GONEAWAY,2025-02-01
49999,TRACE,GONEAWAY,2025-02-01
52137,OTHER,ARCHIVED,2025-02-01
83620,INSOLVENCY,INSP,2025-02-01
49171,OTHER,ARCHIVED,2025-02-01
60663,SETTLED,SETTLED,2025-02-01
46545,TRACE,GONEAWAY,2025-02-01
48786,PAYING,PAY PROP,2025-02-01
94638,TRACE,GONEAWAY,2025-02-01
98298,OTHER,ARCHIVED,2025-02-01
86556,LEGAL,HOLD FO,2025-02-01
90725,TRACE,GONEAWAY,2025-02-01
14117,LEGAL,HOLD FO,2025-02-01
63099,LEGAL,LEG_NOT,2025-02-01
82095,SETTLED,SETTLED,2025-02-01
84455,LEGAL,HOLD FO,2025-02-01
73556,COLLECTIONS,CANCEL4,2025-02-01
53131,PAYING,PAY PROP,2025-02-01
23982,LEGAL,HOLD FO,2025-02-01
48880,OTHER,ARCHIVED,2025-02-01
82007,LEGAL,LEG VERIF 1,2025-02-01
14006,OTHER,ARCHIVED,2025-02-01
26168,LEGAL,LEG_NOT,2025-02-01
33783,LEGAL,LEG_TIT,2025-02-01
35401,SETTLED,SETTLED,2025-02-01
26696,OTHER,ARCHIVED,2025-02-01
20307,PAYING,PAY CURR,2025-02-01
80451,INSOLVENCY,INS2,2025-02-01
85241,INSOLVENCY,INS2,2025-02-01
95997,SETTLED,SETTLED,2025-02-01
94928,OTHER,ARCHIVED,2025-02-01
29210,PAYING,PAY PROP,2025-02-01
58244,TRACE,GONEAWAY,2025-02-01
70180,TRACE,GONEAWAY,2025-02-01
78633,COLLECTIONS,CANCEL2,2025-02-01
86015,PAYING,PAY CURR,2025-02-01
91402,COLLECTIONS,CANCEL2,2025-02-01
59399,OTHER,ARCHIVED,2025-02-01
31933,COLLECTIONS,PAY OVER,2025-02-01
45548,INSOLVENCY,INS4,2025-02-01
27497,TRACE,GONEAWAY,2025-02-01
86646,TRACE,GONEAWAY,2025-02-01
21399,LEGAL,LEG VERIF 2,2025-02-01
95599,OTHER,ARCHIVED,2025-02-01
37781,SETTLED,SETTLED,2025-02-01
26514,COLLECTIONS,TELSOLUTIONS1,2025-02-01
11352,LEGAL,LEG VERIF 1,2025-02-01
44060,OTHER,ARCHIVED,2025-02-01
29623,TRACE,GONEAWAY,2025-02-01
19413,COLLECTIONS,CASSIST2,2025-02-01
95232,LEGAL,LEG VERIF 2,2025-02-01
38621,COLLECTIONS,TELSOLUTIONS1,2025-02-01
92669,LEGAL,LEG VERIF 1,2025-02-01
13416,LEGAL,LEG_NOT,2025-02-01
32283,TRACE,GONEAWAY,2025-02-01
88716,TRACE,GONEAWAY,2025-02-01
84845,COLLECTIONS,PRIME,2025-02-01
47984,PAYING,PAY PROP,2025-02-01
82269,INSOLVENCY,INS4,2025-02-01
60048,COLLECTIONS,TELSOLUTIONS4,2025-02-01
65773,INSOLVENCY,INSP,2025-02-01
29600,COLLECTIONS,PRIME,2025-02-01
80893,PAYING,PAY CURR,2025-02-01
34083,LEGAL,LEG_NOT,2025-02-01
51089,PAYING,PAY CURR,2025-02-01
74104,TRACE,GONEAWAY,2025-02-01
35861,OTHER,ARCHIVED,2025-02-01
69313,COLLECTIONS,TELSOLUTIONS1,2025-02-01
72758,COLLECTIONS,PAY OVER,2025-02-01
78987,TRACE,GONEAWAY,2025-02-01
95948,COLLECTIONS,TELSOLUTIONS4,2025-02-01
97132,LEGAL,LEG_TIT,2025-02-01
82735,OTHER,ARCHIVED,2025-02-01
87394,COLLECTIONS,CANCEL2,2025-02-01
62377,PAYING,PAY CURR,2025-02-01
66755,INSOLVENCY,INS3,2025-02-01
68436,LEGAL,LEG VERIF 1,2025-02-01
45571,INSOLVENCY,INS3,2025-02-01
91331,TRACE,GONEAWAY,2025-02-01
85557,OTHER,ARCHIVED,2025-02-01
12247,INSOLVENCY,INS1,2025-02-01
29593,LEGAL,LEG_TIT,2025-02-01
48354,TRACE,GONEAWAY,2025-02-01
30531,COLLECTIONS,PAY OVER,2025-02-01
58120,PAYING,PAY CURR,2025-02-01
67687,PAYING,PAY CURR,2025-02-01
98909,COLLECTIONS,CANCEL4,2025-02-01
20457,TRACE,GONEAWAY,2025-02-01
91537,INSOLVENCY,INS3,2025-02-01
37924,LEGAL,HOLD FO,2025-02-01
39116,PAYING,PAY CURR,2025-02-01
90213,OTHER,ARCHIVED,2025-02-01
40079,COLLECTIONS,CANCEL2,2025-02-01
63223,COLLECTIONS,PAY OVER,2025-02-01
89178,LEGAL,LEG_TIT,2025-02-01
60199,OTHER,ARCHIVED,2025-02-01
65156,COLLECTIONS,CASSIST2,2025-02-01
58473,TRACE,GONEAWAY,2025-02-01
35919,COLLECTIONS,PRIME,2025-02-01
19086,SETTLED,SETTLED,2025-02-01
51216,INSOLVENCY,INS3,2025-02-01
17320,TRACE,GONEAWAY,2025-02-01
94606,INSOLVENCY,INS4,2025-02-01
87459,COLLECTIONS,CANCEL2,2025-02-01
52017,PAYING,PAY PROP,2025-02-01
16913,INSOLVENCY,INS4,2025-02-01
96425,SETTLED,SETTLED,2025-02-01
39453,PAYING,PAY CURR,2025-02-01
62495,INSOLVENCY,INS4,2025-02-01
78416,LEGAL,LEG VERIF 1,2025-02-01
21418,PAYING,PAY PROP,2025-02-01
50515,OTHER,ARCHIVED,2025-02-01
60947,SETTLED,SETTLED,2025-02-01
36810,TRACE,GONEAWAY,2025-02-01
61708,OTHER,ARCHIVED,2025-02-01
65428,TRACE,GONEAWAY,2025-02-01
25073,SETTLED,SETTLED,2025-02-01
63285,PAYING,PAY CURR,2025-02-01
40856,TRACE,GONEAWAY,2025-02-01
13356,LEGAL,LEG VERIF 1,2025-02-01
86543,LEGAL,LEG VERIF 1,2025-02-01
96035,LEGAL,LEG VERIF 2,2025-02-01
32687,COLLECTIONS,CANCEL4,2025-02-01
62836,OTHER,ARCHIVED,2025-02-01
43403,OTHER,ARCHIVED,2025-02-01
82324,SETTLED,SETTLED,2025-02-01
23780,COLLECTIONS,PRIME_D,2025-02-01
83051,OTHER,ARCHIVED,2025-02-01
92829,COLLECTIONS,CANCEL2,2025-02-01
85466,SETTLED,SETTLED,2025-02-01
66158,TRACE,GONEAWAY,2025-02-01
30943,OTHER,ARCHIVED,2025-02-01
52055,INSOLVENCY,INS3,2025-02-01
11336,TRACE,GONEAWAY,2025-02-01
66787,INSOLVENCY,INS3,2025-02-01
92255,TRACE,GONEAWAY,2025-02-01
77513,LEGAL,LEG_NOT,2025-02-01
42371,COLLECTIONS,CANCEL2,2025-02-01
10180,COLLECTIONS,TELSOLUTIONS1,2025-02-01
94193,SETTLED,SETTLED,2025-02-01
33376,OTHER,ARCHIVED,2025-02-01
47532,PAYING,PAY CURR,2025-02-01
44289,PAYING,PAY CURR,2025-02-01
17346,COLLECTIONS,PRIME,2025-02-01
36459,LEGAL,LEG VERIF 2,2025-02-01
57819,OTHER,ARCHIVED,2025-02-01
40987,INSOLVENCY,INS1,2025-02-01
26066,SETTLED,SETTLED,2025-02-01
63368,OTHER,ARCHIVED,2025-02-01
31463,COLLECTIONS,CASSIST2,2025-02-01
69833,INSOLVENCY,INS2,2025-02-01
62595,INSOLVENCY,INS2,2025-02-01
73634,COLLECTIONS,CANCEL2,2025-02-01
82487,OTHER,ARCHIVED,2025-02-01
34002,TRACE,GONEAWAY,2025-02-01
86494,OTHER,ARCHIVED,2025-02-01
46369,OTHER,ARCHIVED,2025-02-01
30817,LEGAL,HOLD FO,2025-02-01
99999,LEGAL,LEG_NOT,2025-02-01
26686,INSOLVENCY,INS3,2025-03-01
48388,SETTLED,SETTLED,2025-03-01
81634,COLLECTIONS,CASSIST2,2025-03-01
39776,COLLECTIONS,PRIME_D,2025-03-01
70437,LEGAL,LEG VERIF 2,2025-03-01
25635,LEGAL,LEG_NOT,2025-03-01
72278,TRACE,GONEAWAY,2025-03-01
43314,SETTLED,SETTLED,2025-03-01
77262,COLLECTIONS,TELSOLUTIONS1,2025-03-01
68484,INSOLVENCY,INS3,2025-03-01
54341,LEGAL,HOLD FO,2025-03-01
25733,LEGAL,LEG_NOT,2025-03-01
83776,COLLECTIONS,PRIME_D,2025-03-01
10506,LEGAL,LEG VERIF 2,2025-03-01
54275,SETTLED,SETTLED,2025-03-01
78353,LEGAL,LEG VERIF 1,2025-03-01
91558,SETTLED,SETTLED,2025-03-01
85922,TRACE,GONEAWAY,2025-03-01
44476,INSOLVENCY,INS4,2025-03-01
15757,INSOLVENCY,INS1,2025-03-01
55044,TRACE,GONEAWAY,2025-03-01
26918,COLLECTIONS,TELSOLUTIONS1,2025-03-01
11916,LEGAL,LEG VERIF 2,2025-03-01
91710,INSOLVENCY,INS4,2025-03-01
15004,PAYING,PAY CURR,2025-03-01
40659,LEGAL,LEG VERIF 1,2025-03-01
98254,PAYING,PAY CURR,2025-03-01
43882,INSOLVENCY,INS4,2025-03-01
54718,TRACE,GONEAWAY,2025-03-01
61582,OTHER,ARCHIVED,2025-03-01
60011,PAYING,PAY PROP,2025-03-01
94400,SETTLED,SETTLED,2025-03-01
92221,PAYING,PAY CURR,2025-03-01
46992,OTHER,ARCHIVED,2025-03-01
91142,COLLECTIONS,CASSIST2,2025-03-01
46155,LEGAL,HOLD FO,2025-03-01
88654,OTHER,ARCHIVED,2025-03-01
19372,COLLECTIONS,PRIME,2025-03-01
58984,PAYING,PAY PROP,2025-03-01
49823,COLLECTIONS,PRIME,2025-03-01
54296,TRACE,GONEAWAY,2025-03-01
44286,LEGAL,LEG VERIF 2,2025-03-01
11449,OTHER,ARCHIVED,2025-03-01
33347,COLLECTIONS,PAY OVER,2025-03-01
19523,TRACE,GONEAWAY,2025-03-01
44502,TRACE,GONEAWAY,2025-03-01
89313,SETTLED,SETTLED,2025-03-01
19675,TRACE,GONEAWAY,2025-03-01
83943,SETTLED,SETTLED,2025-03-01
68861,PAYING,PAY PROP,2025-03-01
53017,TRACE,GONEAWAY,2025-03-01
55992,OTHER,ARCHIVED,2025-03-01
53016,OTHER,ARCHIVED,2025-03-01
10474,OTHER,ARCHIVED,2025-03-01
95274,OTHER,ARCHIVED,2025-03-01
47933,COLLECTIONS,CANCEL2,2025-03-01
19099,LEGAL,LEG VERIF 1,2025-03-01
39629,SETTLED,SETTLED,2025-03-01
28442,SETTLED,SETTLED,2025-03-01
95324,OTHER,ARCHIVED,2025-03-01
98172,OTHER,ARCHIVED,2025-03-01
27789,PAYING,PAY CURR,2025-03-01
59344,PAYING,PAY PROP,2025-03-01
31233,INSOLVENCY,INS3,2025-03-01
42494,PAYING,PAY CURR,2025-03-01
93257,LEGAL,LEG_TIT,2025-03-01
28382,SETTLED,SETTLED,2025-03-01
91658,COLLECTIONS,TELSOLUTIONS4,2025-03-01
69791,TRACE,GONEAWAY,2025-03-01
41546,TRACE,GONEAWAY,2025-03-01
65559,SETTLED,SETTLED,2025-03-01
13787,INSOLVENCY,INS2,2025-03-01
83652,INSOLVENCY,INS4,2025-03-01
71125,COLLECTIONS,TELSOLUTIONS4,2025-03-01
35227,LEGAL,HOLD FO,2025-03-01
17413,OTHER,ARCHIVED,2025-03-01
38921,COLLECTIONS,CANCEL2,2025-03-01
95230,OTHER,ARCHIVED,2025-03-01
13861,LEGAL,LEG_TIT,2025-03-01
21707,INSOLVENCY,INS4,2025-03-01
13206,LEGAL,LEG_TIT,2025-03-01
15248,LEGAL,LEG VERIF 1,2025-03-01
95291,OTHER,ARCHIVED,2025-03-01
84640,COLLECTIONS,TELSOLUTIONS1,2025-03-01
95157,OTHER,ARCHIVED,2025-03-01
79792,INSOLVENCY,INS3,2025-03-01
98794,OTHER,ARCHIVED,2025-03-01
90869,PAYING,PAY PROP,2025-03-01
39313,INSOLVENCY,INSP,2025-03-01
21453,OTHER,ARCHIVED,2025-03-01
60001,OTHER,ARCHIVED,2025-03-01
77917,INSOLVENCY,INS3,2025-03-01
63848,OTHER,ARCHIVED,2025-03-01
55047,TRACE,GONEAWAY,2025-03-01
58434,PAYING,PAY CURR,2025-03-01
99694,LEGAL,LEG_NOT,2025-03-01
77521,SETTLED,SETTLED,2025-03-01
42247,TRACE,GONEAWAY,2025-03-01
50973,PAYING,PAY PROP,2025-03-01
91099,PAYING,PAY PROP,2025-03-01
61934,SETTLED,SETTLED,2025-03-01
16077,TRACE,GONEAWAY,2025-03-01
46986,TRACE,GONEAWAY,2025-03-01
57074,INSOLVENCY,INS4,2025-03-01
66138,INSOLVENCY,INSP,2025-03-01
13883,COLLECTIONS,CANCEL2,2025-03-01
62345,PAYING,PAY CURR,2025-03-01
94956,INSOLVENCY,INS2,2025-03-01
29836,SETTLED,SETTLED,2025-03-01
13057,INSOLVENCY,INS2,2025-03-01
18486,PAYING,PAY CURR,2025-03-01
13664,COLLECTIONS,PRIME,2025-03-01
63538,TRACE,GONEAWAY,2025-03-01
34223,LEGAL,LEG VERIF 1,2025-03-01
39966,LEGAL,HOLD FO,2025-03-01
46662,PAYING,PAY CURR,2025-03-01
14671,SETTLED,SETTLED,2025-03-01
32998,TRACE,GONEAWAY,2025-03-01
91678,SETTLED,SETTLED,2025-03-01
94751,INSOLVENCY,INS4,2025-03-01
